image_id,sidewall_image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_model,tire_size,condition,condition_id,wear_pattern,wear_class_6,health_score,health_norm,remaining_life_km,remaining_life_norm,remaining_life_pred,replacement_urgency,risk_score,risk_level,replace_recommended,manufacture_week,manufacture_year,ocr_confidence,tube_type,image_path,front_image_path,sidewall_image_path,dataset_front_path,dataset_sidewall_path,has_image,has_sidewall_image,feature_tread_spread,feature_center_edge_gap
IMG_0032 - Viren Viren.JPG,IMG_0033 - Viren Viren.JPG,7.16,6.9,6.48,6.846666666666667,6.846666666666667,Firestone,ROADHAWK 2Z,185/70 R14,safe,0,uneven_wear,2,8.18,0.818,65583.0,0.8197875,81.97916666666666,Low,20,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0032 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0032 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Firestone\IMG_0033 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0032 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0033 - Viren Viren.JPG,True,True,0.31333333,-0.31333333
IMG_0035 - Viren Viren.JPG,IMG_0036 - Viren Viren.JPG,3.68,4.16,3.44,3.76,3.76,Bridgestone,STURDO,185/65/ R15,moderate,1,uneven_wear,2,5.2,0.52,27000.0,0.3375,33.74999999999999,High,20,LOW,True,3.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0035 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0035 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0036 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0035 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0036 - Viren Viren.JPG,True,True,0.08,0.08
IMG_0038 - Viren Viren.JPG,IMG_0039 - Viren Viren.JPG,1.96,2.12,3.09,2.39,2.39,Bridgestone,STURDO,185/65/ R15,moderate,1,uneven_wear,2,4.34,0.434,9875.0,0.1234375,12.34375,Immediate,50,MODERATE,True,4.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0038 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0038 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0039 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0038 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0039 - Viren Viren.JPG,True,True,0.43,0.43
IMG_0041 - Viren Viren.JPG,IMG_0042 - Viren Viren.JPG,0.89,1.1,1.31,1.1,1.1,Bridgestone,STURDO,185/65/ R15,replace,2,critical_wear,5,1.69,0.169,0.0,0.0,0.0,Immediate,85,CRITICAL,True,8.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0041 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0041 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0042 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0041 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0042 - Viren Viren.JPG,True,True,0.21,0.21
IMG_0044 - Viren Viren.JPG,IMG_0045 - Viren Viren.JPG,6.35,6.95,6.41,6.57,6.57,CEAT,securadrive,185/70 R15,safe,0,uneven_wear,2,8.01,0.801,62125.0,0.7765625,77.65625,Low,20,LOW,False,48.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0044 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0044 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0045 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0044 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0045 - Viren Viren.JPG,True,True,0.22,0.22
IMG_0047 - Viren Viren.JPG,IMG_0048 - Viren Viren.JPG,6.65,7.45,6.08,6.726666666666667,6.726666666666667,CEAT,securadrive,185/70 R15,safe,0,uneven_wear,2,8.1,0.81,64083.0,0.8010375,80.10416666666667,Low,20,LOW,False,48.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0047 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0047 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0048 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0047 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0048 - Viren Viren.JPG,True,True,0.07666667,0.07666667
IMG_0050 - Viren Viren.JPG,IMG_0051 - Viren Viren.JPG,3.61,4.4,4.1,4.036666666666666,4.036666666666666,CEAT,securadrive,185/70 R15,safe,0,uneven_wear,2,6.42,0.642,30458.0,0.380725,38.07291666666666,High,20,LOW,True,48.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0050 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0050 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0051 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0050 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0051 - Viren Viren.JPG,True,True,0.42666668,0.42666668
IMG_0053 - Viren Viren.JPG,IMG_0054 - Viren Viren.JPG,2.93,3.85,3.38,3.3866666666666667,3.3866666666666667,CEAT,securadrive,185/70 R15,moderate,1,uneven_wear,2,4.97,0.497,22333.0,0.2791625,27.91666666666666,High,20,LOW,True,48.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0053 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0053 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0054 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0053 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0054 - Viren Viren.JPG,True,True,0.45666668,0.45666668
IMG_0056 - Viren Viren.JPG,IMG_0057 - Viren Viren.JPG,6.24,6.01,6.16,6.136666666666667,6.136666666666667,MRF,EcoTread GCA1,165/80 R14,safe,0,even,3,8.54,0.854,56708.0,0.70885,70.88541666666667,Low,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0056 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0056 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0057 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0056 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0057 - Viren Viren.JPG,True,True,0.10333333,-0.10333333
IMG_0059 - Viren Viren.JPG,IMG_0060 - Viren Viren.JPG,6.01,6.0,6.14,6.05,6.05,MRF,EcoTread GCA1,165/80 R14,safe,0,even,3,8.48,0.848,55625.0,0.6953125,69.53124999999999,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0059 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0059 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0060 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0059 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0060 - Viren Viren.JPG,True,True,0.04,0.04
IMG_0144 - Viren Viren.JPG,IMG_0145 - Viren Viren.JPG,6.07,6.09,5.77,5.976666666666667,5.976666666666667,Bridgestone,Ecopia EP150,175/65 R15,safe,0,even,3,8.44,0.844,54708.0,0.68385,68.38541666666667,Medium,0,LOW,False,8.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0144 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0144 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0145 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0144 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0145 - Viren Viren.JPG,True,True,0.093333334,-0.093333334
IMG_0147 - Viren Viren.JPG,,5.47,5.86,5.59,5.640000000000001,5.640000000000001,Unknown,,Unknown,safe,0,even,3,8.22,0.822,50500.0,0.63125,63.12500000000001,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0147 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0147 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0147 - Viren Viren.JPG,,True,False,0.17,0.17
IMG_0150 - Viren Viren.JPG,IMG_0151 - Viren Viren.JPG,4.57,5.47,4.8,4.946666666666666,4.946666666666666,Bridgestone,Ecopia EP150,175/65 R15,safe,0,uneven_wear,2,6.99,0.699,41833.0,0.5229125,52.29166666666666,Medium,20,LOW,False,8.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0150 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0150 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0151 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0150 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0151 - Viren Viren.JPG,True,True,0.37666667,0.37666667
IMG_0153 - Viren Viren.JPG,IMG_0154 - Viren Viren.JPG,4.79,5.03,4.41,4.743333333333333,4.743333333333333,Bridgestone,Ecopia EP150,175/65 R15,safe,0,uneven_wear,2,6.86,0.686,39292.0,0.49115,49.11458333333333,Medium,20,LOW,False,8.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0154 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0154 - Viren Viren.JPG,True,True,0.046666667,-0.046666667
IMG_0156 - Viren Viren.JPG,IMG_0157 - Viren Viren.JPG,2.48,2.48,2.46,2.473333333333333,2.473333333333333,Kelly,VFM 3,155/80 R13,moderate,1,even,3,5.2,0.52,10917.0,0.1364625,13.645833333333329,Immediate,30,MODERATE,True,12.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0156 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0156 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0157 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0156 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0157 - Viren Viren.JPG,True,True,0.006666667,-0.006666667
IMG_0159 - Viren Viren.JPG,IMG_0160 - Viren Viren.JPG,4.18,3.65,4.0,3.9433333333333334,3.9433333333333334,Kelly,VFM 3,155/80 R13,moderate,1,uneven_wear,2,5.31,0.531,29292.0,0.36615,36.61458333333333,High,20,LOW,True,19.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0159 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0159 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0160 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0159 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0160 - Viren Viren.JPG,True,True,0.23666666,-0.23666666
IMG_0162 - Viren Viren.JPG,IMG_0163 - Viren Viren.JPG,4.28,3.78,4.07,4.043333333333334,4.043333333333334,Kelly,VFM 3,155/80 R13,safe,0,uneven_wear,2,6.43,0.643,30542.0,0.381775,38.17708333333334,High,20,LOW,True,19.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0162 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0162 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0163 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0162 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0163 - Viren Viren.JPG,True,True,0.23666666,-0.23666666
IMG_0165 - Viren Viren.JPG,IMG_0166 - Viren Viren.JPG,2.07,2.62,2.5,2.3966666666666665,2.3966666666666665,Kelly,VFM 3,155/80 R13,moderate,1,uneven_wear,2,4.35,0.435,9958.0,0.124475,12.447916666666663,Immediate,50,MODERATE,True,19.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0165 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0165 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0166 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0165 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0166 - Viren Viren.JPG,True,True,0.32666665,0.32666665
IMG_0168 - Viren Viren.JPG,IMG_0169 - Viren Viren.JPG,4.57,4.54,4.45,3.63,4.297499999999999,Apollo,amperion,195/60 R16,safe,0,uneven_wear,2,6.59,0.659,33719.0,0.4214875,42.148437499999986,Medium,20,LOW,False,23.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0168 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0168 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0169 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0168 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0169 - Viren Viren.JPG,True,True,0.94,0.395
IMG_0171 - Viren Viren.JPG,IMG_0172 - Viren Viren.JPG,3.8,5.06,5.22,3.6,4.42,Apollo,amperion,195/60 R16,safe,0,center_wear,0,7.06,0.706,35250.0,0.440625,44.06249999999999,Medium,0,LOW,False,23.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0171 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0171 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0172 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0171 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0172 - Viren Viren.JPG,True,True,0.2,1.44
IMG_0175 - Viren Viren.JPG,,4.04,5.1,5.33,3.1,4.3925,Unknown,,Unknown,safe,0,center_wear,0,7.05,0.705,34906.0,0.436325,43.63281249999999,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0175 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0175 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0175 - Viren Viren.JPG,,True,False,0.94,1.645
IMG_0177 - Viren Viren.JPG,,4.0,5.29,4.85,3.34,4.369999999999999,Unknown,,Unknown,safe,0,center_wear,0,7.03,0.703,34625.0,0.4328125,43.281249999999986,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0177 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0177 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0177 - Viren Viren.JPG,,True,False,0.66,1.4
IMG_0179 - Viren Viren.JPG,,5.85,5.3,5.46,5.57,5.545,Unknown,,Unknown,safe,0,uneven_wear,2,7.37,0.737,49312.0,0.6164,61.64062499999999,Medium,20,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0179 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0179 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0179 - Viren Viren.JPG,,True,False,0.28,-0.33
IMG_0181 - Viren Viren.JPG,IMG_0182 - Viren Viren.JPG,6.27,6.25,6.31,6.56,6.347499999999999,MRF,WANDERER,205/60 R16,safe,0,even,3,8.67,0.867,59344.0,0.7418,74.17968749999999,Low,0,LOW,False,18.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0181 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0181 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0182 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0181 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0182 - Viren Viren.JPG,True,True,0.29,-0.135
IMG_0184 - Viren Viren.JPG,IMG_0185 - Viren Viren.JPG,6.32,6.63,6.78,6.56,6.5725,MRF,WANDERER,205/60 R16,safe,0,even,3,8.81,0.881,62156.0,0.77695,77.6953125,Low,0,LOW,False,18.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0184 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0184 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0185 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0184 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0185 - Viren Viren.JPG,True,True,0.24,0.265
IMG_0187 - Viren Viren.JPG,,5.48,5.45,5.5,5.8,5.5575,Unknown,,Unknown,safe,0,even,3,8.17,0.817,49469.0,0.6183625,61.83593749999999,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0187 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0187 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0187 - Viren Viren.JPG,,True,False,0.32,-0.165
IMG_0189 - Viren Viren.JPG,IMG_0190 - Viren Viren.JPG,6.5,7.43,7.15,7.06,7.034999999999999,MRF,WANDERER,205/60 R16,safe,0,center_wear,0,8.7,0.87,67938.0,0.849225,84.92187499999999,Low,0,LOW,False,14.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0189 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0189 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0190 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0189 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0190 - Viren Viren.JPG,True,True,0.56,0.51
