image_id,sidewall_image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_model,tire_size,condition,condition_id,wear_pattern,wear_class_6,health_score,health_norm,remaining_life_km,remaining_life_norm,remaining_life_pred,replacement_urgency,risk_score,risk_level,replace_recommended,manufacture_week,manufacture_year,ocr_confidence,tube_type,image_path,front_image_path,sidewall_image_path,dataset_front_path,dataset_sidewall_path,has_image,has_sidewall_image,feature_tread_spread,feature_center_edge_gap
Copy of IMG20251218153134.jpg,,6.28,6.84,6.73,6.616666666666667,6.616666666666667,Unknown,,Unknown,safe,0,uneven_wear,2,8.04,0.804,62708.0,0.78385,78.38541666666667,Low,20,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153134.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153134.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218153134.jpg,,True,False,0.33666667,0.33666667
IMG_0008 - Viren Viren.JPG,IMG_0009 - Viren Viren.JPG,5.67,6.65,6.0,6.1066666666666665,6.1066666666666665,MRF,ZVTV,175/65 R14,safe,0,uneven_wear,2,7.72,0.772,56333.0,0.7041625,70.41666666666664,Low,20,LOW,False,42.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0008 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0008 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0009 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0008 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0009 - Viren Viren.JPG,True,True,0.43666667,0.43666667
IMG20260121115143.jpg,,2.71,2.83,2.77,2.77,2.77,Unknown,,Unknown,moderate,1,even,3,5.38,0.538,14625.0,0.1828125,18.28125,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115143.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115143.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121115143.jpg,,True,False,0.06,0.06
IMG_9913 - Viren Viren.JPG,IMG_9914 - Viren Viren.JPG,2.53,3.31,3.24,2.75,2.9575,Yokohama,EARTH-1,205/65 R16,moderate,1,center_wear,0,5.1,0.51,16969.0,0.2121125,21.2109375,High,30,MODERATE,True,43.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9913 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9913 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9914 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9913 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9914 - Viren Viren.JPG,True,True,0.22,0.635
IMG_7579[1] - Viren Viren.JPG,IMG_7580[1] - Viren Viren.JPG,3.91,4.0,3.95,3.953333333333333,3.953333333333333,Apollo,AMAZER 4G,165/70 R14,moderate,1,even,3,6.12,0.612,29417.0,0.3677125,36.77083333333332,High,0,LOW,True,46.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7579[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7579[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_7580[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7579[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7580[1] - Viren Viren.JPG,True,True,0.043333333,0.043333333
IMG20260406114806 - Viren Viren.jpg,,3.74,3.48,3.05,3.4233333333333333,3.4233333333333333,Unknown,,Unknown,moderate,1,uneven_wear,2,4.99,0.499,22792.0,0.2849,28.48958333333333,High,20,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114806 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114806 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406114806 - Viren Viren.jpg,,True,False,0.31666666,-0.31666666
IMG_0177 - Viren Viren.JPG,,4.0,5.29,4.85,3.34,4.369999999999999,Unknown,,Unknown,safe,0,center_wear,0,7.03,0.703,34625.0,0.4328125,43.281249999999986,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0177 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0177 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0177 - Viren Viren.JPG,,True,False,0.66,1.4
IMG20260406114411 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114411 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114411 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406114411 - Viren Viren.jpg,,True,False,0.0,0.0
IMG_9658 - Ubaid Elahi Baba.JPG,IMG_9659 - Ubaid Elahi Baba.JPG,6.3,6.24,5.75,6.096666666666667,6.096666666666667,Goodyear,Assurance TripleMax,175/60 R15,safe,0,uneven_wear,2,7.71,0.771,56208.0,0.7026,70.26041666666666,Low,20,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9658 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9658 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9659 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9658 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9659 - Ubaid Elahi Baba.JPG,True,True,0.20333333,-0.20333333
IMG_7041.JPG,,3.25,3.15,3.25,3.216666666666667,3.216666666666667,Unknown,,Unknown,moderate,1,even,3,5.66,0.566,20208.0,0.2526,25.260416666666664,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7041.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7041.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7041.JPG,,True,False,0.033333335,-0.033333335
IMG20260402110605 - Viren Viren.jpg,,4.26,4.25,4.11,4.41,4.2575,Unknown,,Unknown,safe,0,even,3,7.36,0.736,33219.0,0.4152375,41.5234375,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110605 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110605 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402110605 - Viren Viren.jpg,,True,False,0.15,-0.155
IMG20260402111443 - Viren Viren.jpg,,3.16,3.77,3.6,3.48,3.5025,Unknown,,Unknown,moderate,1,uneven_wear,2,5.04,0.504,23781.0,0.2972625,29.726562499999996,High,20,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111443 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111443 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402111443 - Viren Viren.jpg,,True,False,0.32,0.365
Copy of IMG20251218153928.jpg,,4.47,5.37,4.65,4.83,4.83,Unknown,,Unknown,safe,0,uneven_wear,2,6.92,0.692,40375.0,0.5046875,50.46874999999999,Medium,20,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153928.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153928.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218153928.jpg,,True,False,0.36,0.36
IMG_8916 - Viren Viren.JPG,IMG_8917 - Viren Viren.JPG,6.73,6.96,6.97,6.96,6.905,Goodyear,efficient performance,215/55 R18,safe,0,even,3,9.02,0.902,66312.0,0.8289,82.890625,Low,0,LOW,False,34.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8916 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8916 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_8917 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8916 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8917 - Viren Viren.JPG,True,True,0.23,0.12
IMG_8880 - Viren Viren.JPG,IMG_8882 - Viren Viren.JPG,5.88,6.38,6.57,5.55,6.095,CEAT,securedrive,215/55 R18,safe,0,center_wear,0,8.11,0.811,56187.0,0.7023375,70.23437499999999,Low,0,LOW,False,18.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8880 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8880 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_8882 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8880 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8882 - Viren Viren.JPG,True,True,0.33,0.76
IMG_7888[1] - Viren Viren.JPG,IMG_7889[1] - Viren Viren.JPG,1.71,2.42,2.05,2.06,2.06,Apollo,AMAZER 3G MAXX,165/65 R14,moderate,1,uneven_wear,2,3.73,0.373,5750.0,0.071875,7.187499999999999,Immediate,70,HIGH,True,22.0,2018.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7888[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7888[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_7889[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7888[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7889[1] - Viren Viren.JPG,True,True,0.35,0.35
IMG20260402110708 - Viren Viren.jpg,,4.48,4.59,4.55,4.28,4.4750000000000005,Unknown,,Unknown,safe,0,even,3,7.5,0.75,35938.0,0.449225,44.92187500000001,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110708 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110708 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402110708 - Viren Viren.jpg,,True,False,0.2,0.19
IMG_8298[1] - Viren Viren.JPG,IMG_8297[1] - Viren Viren.JPG,3.47,3.67,3.37,3.503333333333334,3.503333333333334,Apollo,amazer 4g life,145/80 R13,moderate,1,even,3,5.84,0.584,23792.0,0.2974,29.739583333333336,High,0,LOW,True,27.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8298[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8298[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8297[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8298[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8297[1] - Viren Viren.JPG,True,True,0.033333335,0.033333335
IMG_19022647 - Viren Viren.jpg,IMG_19022695 - Viren Viren.jpg,2.5,2.74,2.83,2.64,2.6775,CEAT,secura drive,205/55 R16,moderate,1,even,3,5.32,0.532,13469.0,0.1683625,16.8359375,Immediate,30,MODERATE,True,37.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022695 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022695 - Viren Viren.jpg,True,True,0.14,0.215
IMG20260330124212 - Viren Viren.jpg,,6.73,7.83,7.6,6.45,7.1525,Unknown,,Unknown,safe,0,center_wear,0,8.77,0.877,69406.0,0.867575,86.7578125,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124212 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124212 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260330124212 - Viren Viren.jpg,,True,False,0.28,1.125
IMG_6994.JPG,,1.15,1.32,1.01,1.16,1.16,Unknown,,Unknown,replace,2,critical_wear,5,1.72,0.172,0.0,0.0,0.0,Immediate,85,CRITICAL,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6994.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6994.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_6994.JPG,,True,False,0.01,0.01
Copy of IMG20251218152941.jpg,,6.25,6.74,6.4,6.463333333333334,6.463333333333334,Unknown,,Unknown,safe,0,even,3,8.74,0.874,60792.0,0.7599,75.98958333333333,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152941.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152941.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218152941.jpg,,True,False,0.21333334,0.21333334
IMG_9353 - Viren Viren.JPG,IMG_9354 - Viren Viren.JPG,3.13,3.4,3.37,2.99,3.2224999999999997,MRF,WANDERER ECOTREAD,215/60 R16,moderate,1,even,3,5.66,0.566,20281.0,0.2535125,25.351562499999993,High,0,LOW,True,29.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9353 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9353 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9354 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9353 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9354 - Viren Viren.JPG,True,True,0.14,0.325
IMG20260121112523.jpg,,2.71,2.71,2.81,2.7433333333333336,2.7433333333333336,Unknown,,Unknown,moderate,1,even,3,5.36,0.536,14292.0,0.17865,17.864583333333336,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112523.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112523.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121112523.jpg,,True,False,0.033333335,0.033333335
https://drive.google.com/open?id=1MJ1Cg3EsjAgFXn12ynEv90fDv5otgl3E,,7.66,7.84,7.6,7.7,7.7,Unknown,,Unknown,safe,0,even,3,9.51,0.951,76250.0,0.953125,95.31249999999999,Low,0,LOW,False,,,0.3,,,,,,,False,False,0.04,0.04
IMG20260406114038 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114038 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114038 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406114038 - Viren Viren.jpg,,True,False,0.0,0.0
IMG20260402111848 - Viren Viren.jpg,,0.34,0.48,0.41,0.41,0.41,Unknown,,Unknown,replace,2,critical_wear,5,1.26,0.126,0.0,0.0,0.0,Immediate,85,CRITICAL,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111848 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111848 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402111848 - Viren Viren.jpg,,True,False,0.07,0.07
IMG_7038.JPG,,3.24,3.15,3.07,3.1533333333333338,3.1533333333333338,Unknown,,Unknown,moderate,1,even,3,5.62,0.562,19417.0,0.2427125,24.27083333333334,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7038.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7038.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7038.JPG,,True,False,0.086666666,-0.086666666
IMG_7025.JPG,,3.78,3.96,4.12,3.84,3.925,Unknown,,Unknown,moderate,1,even,3,6.1,0.61,29062.0,0.363275,36.32812499999999,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7025.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7025.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7025.JPG,,True,False,0.06,0.23
IMG_8948 - Viren Viren.JPG,IMG_8949 - Viren Viren.JPG,4.05,4.63,4.43,4.53,4.41,MRF,Wanderer  Ecotread street N2,215/60 R16,safe,0,uneven_wear,2,6.66,0.666,35125.0,0.4390625,43.90625,Medium,20,LOW,False,25.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8948 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8948 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8949 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8948 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8949 - Viren Viren.JPG,True,True,0.48,0.24
Copy of IMG20251218151921.jpg,,5.45,5.44,5.57,5.486666666666667,5.486666666666667,Unknown,,Unknown,safe,0,even,3,8.13,0.813,48583.0,0.6072875,60.729166666666664,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151921.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151921.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218151921.jpg,,True,False,0.036666665,0.036666665
IMG_9966 - Viren Viren.JPG,IMG_9967 - Viren Viren.JPG,5.2,5.98,5.39,6.0,5.6425,CEAT,secura drive,215/60 R16,safe,0,uneven_wear,2,7.43,0.743,50531.0,0.6316375,63.16406250000001,Medium,20,LOW,False,32.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9966 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9966 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9967 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9966 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9967 - Viren Viren.JPG,True,True,0.8,0.085
IMG20260406113920 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113920 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113920 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406113920 - Viren Viren.jpg,,True,False,0.0,0.0
IMG_9060 - Viren Viren.JPG,IMG_9061 - Viren Viren.JPG,3.55,3.93,4.04,4.04,3.8899999999999997,CEAT,SecuraDrive,215/60 R16,moderate,1,even,3,6.08,0.608,28625.0,0.3578125,35.78124999999999,High,0,LOW,True,46.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9060 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9060 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9061 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9060 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9061 - Viren Viren.JPG,True,True,0.49,0.19
